subj,timepoint,ch_type,min,max,ptp_ampl
prek_1110,pre,mag,-1.9930306409179164e-12,1.7057763337354884e-12,3.698806974653404e-12
prek_1110,pre,mag,-2.1724440187809935e-12,1.7885962440199235e-12,3.961040262800917e-12
prek_1110,pre,mag,-1.943179690861925e-12,1.8325062190410156e-12,3.7756859099029406e-12
prek_1110,pre,mag,-1.4140085673493033e-12,2.054276196891589e-12,3.4682847642408922e-12
prek_1110,pre,mag,-1.709598539021609e-12,1.702118991937973e-12,3.411717530959582e-12
prek_1110,pre,mag,-1.7795150478603445e-12,1.984911359605907e-12,3.764426407466251e-12
prek_1110,pre,mag,-1.399000892255873e-12,1.8690159205936203e-12,3.2680168128494933e-12
prek_1110,pre,mag,-1.2776300052390802e-12,1.6966405411234288e-12,2.974270546362509e-12
prek_1110,pre,grad,-5.722278019980397e-11,5.762927317318431e-11,1.1485205337298829e-10
prek_1110,pre,grad,-4.4256790014766996e-11,4.7589216368868606e-11,9.18460063836356e-11
prek_1110,pre,grad,-5.062619694131797e-11,3.870561751285408e-11,8.933181445417205e-11
prek_1110,pre,grad,-4.788945058076488e-11,4.839646047814729e-11,9.628591105891217e-11
prek_1110,pre,grad,-5.3720683661531307e-11,6.060613546011327e-11,1.1432681912164457e-10
prek_1110,pre,grad,-3.631307261418195e-11,4.885308934059829e-11,8.516616195478024e-11
prek_1110,pre,grad,-4.503507674533012e-11,3.4958047612409155e-11,7.999312435773927e-11
prek_1110,pre,grad,-3.7743991624596526e-11,3.451730336899696e-11,7.226129499359348e-11
prek_1110,pre,grad,-3.7270243127431305e-11,4.279910508656103e-11,8.006934821399233e-11
prek_1110,pre,grad,-4.636092947558976e-11,4.1338590105700696e-11,8.769951958129045e-11
prek_1110,pre,grad,-3.723890668374097e-11,4.8571942151207436e-11,8.58108488349484e-11
prek_1110,pre,grad,-5.243019603415872e-11,3.495838660094391e-11,8.738858263510262e-11
prek_1110,pre,grad,-4.480808198634146e-11,3.88482432760403e-11,8.365632526238176e-11
prek_1110,pre,grad,-4.384332632090235e-11,5.6471879945260625e-11,1.0031520626616297e-10
prek_1110,pre,grad,-4.614138974594833e-11,6.183973742443136e-11,1.079811271703797e-10
prek_1110,pre,grad,-4.362128947492242e-11,3.796835903819782e-11,8.158964851312025e-11
prek_1110,pre,grad,-3.71914252877579e-11,4.285358450314306e-11,8.004500979090097e-11
prek_1110,pre,grad,-4.6930264188557504e-11,4.96788847040489e-11,9.66091488926064e-11
prek_1110,pre,grad,-4.766472894325443e-11,5.1567201349445354e-11,9.923193029269979e-11
prek_1110,pre,grad,-5.3368697208954543e-11,4.558973149801757e-11,9.895842870697211e-11
prek_1110,pre,grad,-6.90359991004409e-11,3.4753581312989623e-11,1.0378958041343052e-10
prek_1110,pre,grad,-4.9923195742926926e-11,6.534148893440852e-11,1.1526468467733545e-10
prek_1110,pre,grad,-3.6362706060533177e-11,4.3608328723381236e-11,7.997103478391441e-11
prek_1110,pre,grad,-6.395867796565647e-11,7.520072782823202e-11,1.391594057938885e-10
prek_1110,pre,grad,-4.473667379584354e-11,4.3762238395913824e-11,8.849891219175737e-11
prek_1110,pre,grad,-5.189984645696771e-11,4.834732343481368e-11,1.0024716989178138e-10
prek_1110,pre,grad,-4.7571085846628304e-11,5.482614305477842e-11,1.0239722890140673e-10
prek_1110,pre,grad,-5.733633357842777e-11,4.39563318432351e-11,1.0129266542166287e-10
prek_1110,pre,grad,-5.63875533390709e-11,4.5344200629498136e-11,1.0173175396856904e-10
prek_1110,pre,grad,-4.161571468599075e-11,5.08616061758089e-11,9.247732086179965e-11
prek_1110,pre,grad,-3.936013240296265e-11,5.1598522650405105e-11,9.095865505336775e-11
prek_1110,pre,grad,-5.480588165550563e-11,5.4180859927659404e-11,1.0898674158316504e-10
prek_1110,pre,grad,-4.662672170777023e-11,4.4327308339780477e-11,9.09540300475507e-11
prek_1110,pre,grad,-4.76889130549223e-11,4.035322193806271e-11,8.804213499298502e-11
prek_1110,pre,grad,-5.4904464492998906e-11,4.266875904276651e-11,9.757322353576541e-11
prek_1110,pre,grad,-4.073112374654342e-11,5.402369035852641e-11,9.475481410506983e-11
prek_1110,pre,grad,-5.463799121408266e-11,6.371707281645928e-11,1.1835506403054195e-10
prek_1110,pre,grad,-4.6097325581209567e-11,7.030497218970581e-11,1.1640229777091538e-10
prek_1110,pre,grad,-4.1392170485621786e-11,3.625350215914028e-11,7.764567264476207e-11
prek_1110,pre,grad,-5.5674990487592726e-11,4.6820016087232544e-11,1.0249500657482526e-10
prek_1110,pre,grad,-3.94209286761703e-11,3.8080698660168674e-11,7.750162733633897e-11
prek_1110,pre,grad,-4.2526405711006016e-11,6.169446926225777e-11,1.0422087497326379e-10
prek_1110,pre,grad,-3.4633378071665254e-11,6.440842989547283e-11,9.904180796713809e-11
prek_1110,pre,grad,-5.3420201260363855e-11,5.180732933967222e-11,1.0522753060003608e-10
prek_1110,pre,grad,-4.7108197565559624e-11,3.809995509001925e-11,8.520815265557887e-11
prek_1110,pre,grad,-5.203021672134351e-11,4.9850434551921956e-11,1.0188065127326546e-10
prek_1110,pre,grad,-4.828567359833473e-11,5.567339841068677e-11,1.0395907200902149e-10
prek_1110,pre,grad,-5.257921133662241e-11,4.374786412776889e-11,9.63270754643913e-11
prek_1110,pre,grad,-3.502344763496202e-11,3.981228462148187e-11,7.483573225644389e-11
prek_1110,pre,grad,-3.711693574474635e-11,5.655808315482975e-11,9.367501889957609e-11
prek_1110,pre,grad,-3.9398330559712466e-11,4.986190310268864e-11,8.92602336624011e-11
prek_1110,pre,grad,-5.5179897037801264e-11,6.463366000163282e-11,1.1981355703943408e-10
prek_1110,pre,grad,-5.3528173269784595e-11,3.88878277548635e-11,9.24160010246481e-11
prek_1110,pre,grad,-5.635428278048569e-11,4.264399377723328e-11,9.899827655771897e-11
prek_1110,pre,grad,-4.999282120662191e-11,5.7546617362122304e-11,1.0753943856874421e-10
prek_1110,pre,grad,-5.1169068389213314e-11,6.393385817210817e-11,1.1510292656132149e-10
prek_1110,pre,grad,-4.485001830358117e-11,5.0872884030395035e-11,9.57229023339762e-11
prek_1110,pre,grad,-5.132104393043983e-11,6.322442505382828e-11,1.1454546898426811e-10
prek_1110,pre,grad,-5.0359599582861996e-11,4.312236112959074e-11,9.348196071245275e-11
prek_1110,pre,grad,-6.380547353203619e-11,4.476328843466272e-11,1.0856876196669891e-10
prek_1110,pre,grad,-5.044514293151708e-11,5.961390251665876e-11,1.1005904544817584e-10
prek_1110,pre,grad,-5.592608765273181e-11,4.7338137384408194e-11,1.0326422503714001e-10
prek_1110,pre,grad,-4.929818610055436e-11,4.5296667796513224e-11,9.459485389706759e-11
prek_1110,pre,grad,-6.455847434054924e-11,4.955693196065612e-11,1.1411540630120536e-10
prek_1110,pre,grad,-4.812028933587102e-11,5.555414255962911e-11,1.0367443189550013e-10
prek_1110,pre,grad,-4.1717844899744426e-11,4.410594346193024e-11,8.582378836167466e-11
prek_1110,pre,grad,-3.834662412683672e-11,4.4890480513011553e-11,8.323710463984827e-11
prek_1110,pre,grad,-5.125958174447234e-11,6.495357444302943e-11,1.1621315618750178e-10
prek_1110,pre,grad,-4.5715237695390716e-11,6.343777805831141e-11,1.0915301575370213e-10
prek_1110,pre,grad,-5.205311747173935e-11,4.8946974593834255e-11,1.0100009206557361e-10
prek_1110,pre,grad,-3.598271571553821e-11,5.021980075788746e-11,8.620251647342567e-11
prek_1110,pre,grad,-3.712337072241888e-11,3.9760350816958413e-11,7.68837215393773e-11
prek_1110,pre,grad,-4.713165823760245e-11,6.184884203320961e-11,1.0898050027081206e-10
prek_1110,pre,grad,-4.941594671481701e-11,5.6004729905777786e-11,1.054206766205948e-10
prek_1110,pre,grad,-4.5874565345907795e-11,4.125436336646464e-11,8.712892871237243e-11
prek_1110,pre,grad,-4.4137270827731137e-11,4.100775195743926e-11,8.51450227851704e-11
prek_1110,pre,grad,-4.660031592694386e-11,5.1042330214687917e-11,9.764264614163178e-11
prek_1110,pre,grad,-4.5381215365313706e-11,5.617904930524344e-11,1.0156026467055715e-10
prek_1110,pre,grad,-6.883876676126964e-11,5.6032285920934575e-11,1.248710526822042e-10
prek_1110,pre,grad,-4.8916606698347106e-11,4.915102612647747e-11,9.806763282482458e-11
prek_1110,pre,grad,-3.475388095769694e-11,5.826318161157487e-11,9.30170625692718e-11
prek_1110,pre,grad,-4.373124095845101e-11,4.743770392456631e-11,9.116894488301731e-11
prek_1110,pre,grad,-4.4240242415161295e-11,4.504473831712869e-11,8.928498073228999e-11
prek_1110,pre,grad,-4.2338508093308976e-11,4.607081986240021e-11,8.840932795570919e-11
prek_1110,pre,grad,-5.0406327243342244e-11,4.139081448110187e-11,9.179714172444411e-11
prek_1110,pre,grad,-5.31908486084441e-11,7.203496910221272e-11,1.2522581771065682e-10
prek_1110,pre,grad,-2.949405896021876e-11,3.9668330049697776e-11,6.916238900991654e-11
prek_1110,pre,grad,-5.3508571678643525e-11,3.548073028146996e-11,8.898930196011349e-11
prek_1110,pre,grad,-5.68639532538214e-11,4.417178541534428e-11,1.0103573866916567e-10
prek_1110,pre,grad,-5.1097648022272345e-11,5.038711314693033e-11,1.0148476116920267e-10
prek_1110,pre,grad,-4.257841516204299e-11,4.6422016310460336e-11,8.900043147250332e-11
prek_1110,pre,grad,-4.111355974932144e-11,5.0352383665365943e-11,9.146594341468739e-11
prek_1110,pre,grad,-5.1983955137188467e-11,5.791818109103724e-11,1.099021362282257e-10
prek_1110,pre,grad,-4.295651676590966e-11,5.147188137701057e-11,9.442839814292024e-11
prek_1110,pre,grad,-5.074202342458688e-11,5.941387354660936e-11,1.1015589697119624e-10
prek_1110,pre,grad,-3.6472799807105596e-11,5.46776241577451e-11,9.11504239648507e-11
prek_1110,pre,grad,-3.702909806970444e-11,4.1802304701173714e-11,7.883140277087815e-11
prek_1110,pre,grad,-6.754695344946621e-11,4.5183507910995083e-11,1.1273046136046129e-10
prek_1110,pre,grad,-5.212308495102112e-11,4.147067353664392e-11,9.359375848766504e-11
prek_1110,pre,grad,-4.374345409329454e-11,4.167790328663944e-11,8.542135737993398e-11
prek_1112,pre,mag,-1.6592233662193231e-12,1.2209287496205864e-12,2.8801521158399098e-12
prek_1112,pre,mag,-1.4557013785746177e-12,1.758281533068128e-12,3.2139829116427457e-12
prek_1112,pre,mag,-2.282153256716554e-12,1.1623947396790362e-12,3.4445479963955903e-12
prek_1112,pre,mag,-1.50480803600862e-12,2.099813576499744e-12,3.604621612508364e-12
prek_1112,pre,mag,-1.1576727709762662e-12,2.493365778393786e-12,3.651038549370052e-12
prek_1112,pre,mag,-1.3294741152722879e-12,1.2943378055006768e-12,2.6238119207729647e-12
prek_1112,pre,mag,-1.1790787026769048e-12,2.3279867481070265e-12,3.5070654507839315e-12
prek_1112,pre,mag,-1.229937076668956e-12,2.2078246236974115e-12,3.4377617003663678e-12
prek_1112,pre,mag,-1.4124483987971665e-12,2.6804659834863843e-12,4.092914382283551e-12
prek_1112,pre,mag,-2.225924397142953e-12,1.7587019582033291e-12,3.984626355346282e-12
prek_1112,pre,mag,-1.3933490865054722e-12,1.546758399156295e-12,2.9401074856617674e-12
prek_1112,pre,mag,-2.434928542580476e-12,1.3996440199877136e-12,3.83457256256819e-12
prek_1112,pre,mag,-1.10781286697932e-12,1.7148303847273361e-12,2.822643251706656e-12
prek_1112,pre,mag,-1.4628377660571303e-12,1.901496439799071e-12,3.364334205856201e-12
prek_1112,pre,mag,-2.6467337578218026e-12,1.8571270208837317e-12,4.503860778705534e-12
prek_1112,pre,mag,-1.8776925840441486e-12,2.052640308714511e-12,3.93033289275866e-12
prek_1112,pre,mag,-1.5726588247419986e-12,2.0848293400599408e-12,3.657488164801939e-12
prek_1112,pre,mag,-1.7457368611315284e-12,1.6887761943420858e-12,3.4345130554736143e-12
prek_1112,pre,mag,-1.4822486286674326e-12,1.5694828248606309e-12,3.0517314535280634e-12
prek_1112,pre,mag,-1.3181620261993697e-12,1.4269051821011449e-12,2.7450672083005144e-12
prek_1112,pre,mag,-2.4410672398889564e-12,1.5690201384634374e-12,4.010087378352394e-12
prek_1112,pre,mag,-1.8401811770214345e-12,2.304615036613668e-12,4.144796213635102e-12
prek_1112,pre,mag,-2.347985371260301e-12,1.5125602522738005e-12,3.860545623534101e-12
prek_1112,pre,mag,-1.5286300942841995e-12,1.787075872548808e-12,3.3157059668330074e-12
prek_1112,pre,mag,-1.7425091989586868e-12,1.5085832038784312e-12,3.251092402837118e-12
prek_1112,pre,mag,-1.828044124089293e-12,1.533965424508605e-12,3.362009548597898e-12
prek_1112,pre,mag,-1.4719129461578325e-12,1.6866566539262934e-12,3.158569600084126e-12
prek_1112,pre,mag,-1.3312364671807203e-12,1.4440666439192445e-12,2.7753031110999648e-12
prek_1112,pre,mag,-1.622673722738583e-12,1.2243619194131027e-12,2.847035642151686e-12
prek_1112,pre,mag,-1.6597397197775385e-12,1.589057474093891e-12,3.2487971938714294e-12
prek_1112,pre,mag,-2.427234616459036e-12,1.5479451766897274e-12,3.975179793148763e-12
prek_1112,pre,mag,-1.4796019385096595e-12,1.5789520639341153e-12,3.058554002443775e-12
prek_1112,pre,mag,-2.5381958733623317e-12,2.355734659989231e-12,4.893930533351563e-12
prek_1112,pre,mag,-1.6577376997673282e-12,1.7629194447548082e-12,3.420657144522136e-12
prek_1112,pre,mag,-2.051011052703193e-12,1.7446905859323225e-12,3.795701638635515e-12
prek_1112,pre,mag,-2.026430054976306e-12,2.0469337549493986e-12,4.0733638099257046e-12
prek_1112,pre,mag,-2.0990953396448405e-12,1.975059646242007e-12,4.0741549858868476e-12
prek_1112,pre,mag,-2.051797460628048e-12,1.5823655641521662e-12,3.634163024780214e-12
prek_1112,pre,mag,-1.3733888696705612e-12,1.9421614812662667e-12,3.315550350936828e-12
prek_1112,pre,mag,-1.331315433655788e-12,2.290241693647108e-12,3.621557127302896e-12
prek_1112,pre,mag,-2.486068063084088e-12,1.5043109592602092e-12,3.990379022344297e-12
prek_1112,pre,mag,-1.3265652357143303e-12,1.4013699724230714e-12,2.7279352081374016e-12
prek_1112,pre,mag,-1.410249436437709e-12,2.4919902280109365e-12,3.902239664448645e-12
prek_1112,pre,mag,-3.007682671532829e-12,2.7570631393673984e-12,5.7647458109002275e-12
prek_1112,pre,mag,-2.0662827770568257e-12,1.5475852103746922e-12,3.613867987431518e-12
prek_1112,pre,mag,-1.64043650926944e-12,1.6482129465922836e-12,3.288649455861724e-12
prek_1112,pre,mag,-1.7821129976784155e-12,1.3730773319362214e-12,3.155190329614637e-12
prek_1112,pre,mag,-2.282437805406927e-12,1.9608792418538635e-12,4.243317047260791e-12
prek_1112,pre,mag,-1.4521117433493527e-12,1.51143640097516e-12,2.9635481443245126e-12
prek_1112,pre,mag,-1.5495920086407658e-12,1.6273639189857999e-12,3.1769559276265657e-12
prek_1112,pre,mag,-1.2438942310196295e-12,1.4474428271855642e-12,2.6913370582051935e-12
prek_1112,pre,mag,-2.0167641754250424e-12,1.7771805126668976e-12,3.79394468809194e-12
prek_1112,pre,mag,-1.4293709628142516e-12,2.257441309396224e-12,3.686812272210475e-12
prek_1112,pre,mag,-1.894882723011567e-12,1.4830165331708118e-12,3.377899256182379e-12
prek_1112,pre,mag,-1.785046708566875e-12,1.6095588723542905e-12,3.3946055809211657e-12
prek_1112,pre,mag,-1.7698553459309061e-12,2.1504751477013474e-12,3.920330493632253e-12
prek_1112,pre,mag,-1.7754909562873878e-12,1.6106955260201183e-12,3.3861864823075063e-12
prek_1112,pre,mag,-1.6719989170586137e-12,1.7572378779687242e-12,3.4292367950273377e-12
prek_1112,pre,mag,-1.3839261183720303e-12,1.4520121128459424e-12,2.8359382312179727e-12
prek_1112,pre,mag,-1.7648252295175667e-12,1.8406481685700476e-12,3.6054733980876145e-12
prek_1112,pre,mag,-1.856019056084883e-12,2.9237958192641557e-12,4.779814875349039e-12
prek_1112,pre,mag,-1.429085797308162e-12,2.1232266259824633e-12,3.5523124232906252e-12
prek_1112,pre,mag,-1.6344461788692466e-12,1.4483766727627636e-12,3.0828228516320104e-12
prek_1112,pre,mag,-1.90162475596682e-12,2.00033452216274e-12,3.90195927812956e-12
prek_1112,pre,mag,-1.6870451506694668e-12,1.2425132845292123e-12,2.929558435198679e-12
prek_1112,pre,mag,-1.6640534493355962e-12,1.798835529719179e-12,3.4628889790547754e-12
prek_1112,pre,mag,-1.4283595465604634e-12,2.1662952948123092e-12,3.5946548413727726e-12
prek_1112,pre,mag,-1.816003773009684e-12,1.3668047667156326e-12,3.1828085397253164e-12
prek_1112,pre,mag,-1.928656736858404e-12,1.5520954248399793e-12,3.4807521616983834e-12
prek_1112,pre,mag,-1.523416443420462e-12,1.7105399413620944e-12,3.2339563847825562e-12
prek_1112,pre,mag,-1.3033679518542346e-12,1.2842277613264104e-12,2.5875957131806448e-12
prek_1112,pre,mag,-1.0855224329351876e-12,1.3560923112520254e-12,2.441614744187213e-12
prek_1112,pre,mag,-1.5393070787709651e-12,1.788388963059698e-12,3.327696041830663e-12
prek_1112,pre,mag,-1.4466571908821588e-12,1.7012813840985887e-12,3.1479385749807475e-12
prek_1112,pre,mag,-1.5391593231810606e-12,1.7371820552889412e-12,3.276341378470002e-12
prek_1112,pre,mag,-1.7305202061960223e-12,1.4785494918156768e-12,3.209069698011699e-12
prek_1112,pre,mag,-1.9011767268360638e-12,1.386452054934253e-12,3.287628781770317e-12
prek_1112,pre,mag,-1.7890020151646443e-12,1.4324006073432682e-12,3.2214026225079123e-12
prek_1112,pre,mag,-2.243150324407322e-12,1.7505505971365564e-12,3.993700921543878e-12
prek_1112,pre,mag,-1.595216376838848e-12,1.4706052592633352e-12,3.065821636102183e-12
prek_1112,pre,mag,-2.076451427170077e-12,2.158370955358045e-12,4.234822382528122e-12
prek_1112,pre,mag,-1.901160225066286e-12,1.7648929510865959e-12,3.666053176152882e-12
prek_1112,pre,mag,-1.8677315222609245e-12,2.2433677823516956e-12,4.11109930461262e-12
prek_1112,pre,mag,-1.5914532389252493e-12,1.8405457637598496e-12,3.4319990026850987e-12
prek_1112,pre,mag,-1.3412387078169342e-12,2.1745424309288012e-12,3.5157811387457357e-12
prek_1112,pre,mag,-1.8674927668648234e-12,2.3377539511075214e-12,4.205246717972345e-12
prek_1112,pre,mag,-1.53105330857467e-12,2.49868815280057e-12,4.02974146137524e-12
prek_1112,pre,mag,-1.0446308355134109e-12,2.054161298833031e-12,3.0987921343464418e-12
prek_1112,pre,mag,-1.6273347702064167e-12,1.5597993745182979e-12,3.1871341447247146e-12
prek_1112,pre,mag,-1.68941839598478e-12,2.306698487811798e-12,3.996116883796578e-12
prek_1112,pre,mag,-2.207458486328592e-12,1.3728384435841658e-12,3.580296929912758e-12
prek_1112,pre,mag,-2.2750719252675895e-12,1.4065883979810935e-12,3.681660323248683e-12
prek_1112,pre,mag,-2.6836896293462877e-12,1.4234204262472194e-12,4.107110055593507e-12
prek_1112,pre,mag,-1.6160507507864355e-12,1.6412654808810196e-12,3.257316231667455e-12
prek_1112,pre,mag,-2.8218656416161964e-12,1.5114527499660468e-12,4.333318391582243e-12
prek_1112,pre,mag,-1.6593615544270264e-12,1.718358788836131e-12,3.3777203432631572e-12
prek_1112,pre,mag,-1.9727593491413516e-12,1.7673340434066272e-12,3.740093392547979e-12
prek_1112,pre,mag,-2.045021033933742e-12,1.935001797656237e-12,3.980022831589979e-12
prek_1112,pre,mag,-1.999503704825007e-12,1.446074988549063e-12,3.44557869337407e-12
prek_1112,pre,mag,-1.4871916050371977e-12,1.3991660666834194e-12,2.886357671720617e-12
prek_1112,pre,grad,-4.664393513024534e-11,4.757353147716015e-11,9.421746660740549e-11
prek_1112,pre,grad,-5.760445341884153e-11,4.411371017086328e-11,1.017181635897048e-10
prek_1112,pre,grad,-4.669890175815173e-11,3.979669664116752e-11,8.649559839931925e-11
prek_1112,pre,grad,-4.782065756729297e-11,3.4644870817088605e-11,8.246552838438158e-11
prek_1112,pre,grad,-5.287563186446865e-11,4.377147316148169e-11,9.664710502595034e-11
prek_1112,pre,grad,-2.9341278342264596e-11,5.078602698808048e-11,8.012730533034507e-11
prek_1112,pre,grad,-6.712504810377638e-11,5.916925383336635e-11,1.2629430193714273e-10
prek_1112,pre,grad,-3.6756317038178945e-11,4.2704526704675294e-11,7.946084374285423e-11
prek_1112,pre,grad,-7.211616602662533e-11,5.191369701523206e-11,1.240298630418574e-10
prek_1112,pre,grad,-4.073850916970768e-11,6.547432908929537e-11,1.0621283825900306e-10
prek_1112,pre,grad,-3.719134356394744e-11,4.976979755891017e-11,8.69611411228576e-11
prek_1112,pre,grad,-4.08378184127485e-11,5.859988871108205e-11,9.943770712383055e-11
prek_1112,pre,grad,-4.1203068188076745e-11,3.87311938465698e-11,7.993426203464654e-11
prek_1112,pre,grad,-4.9873383756696054e-11,4.7640584176599885e-11,9.751396793329595e-11
prek_1112,pre,grad,-9.325611913681433e-11,6.933445947200191e-11,1.6259057860881624e-10
prek_1112,pre,grad,-4.471797120250197e-11,5.941116149019394e-11,1.041291326926959e-10
prek_1112,pre,grad,-4.7548929774851366e-11,6.849346356527623e-11,1.160423933401276e-10
prek_1112,pre,grad,-3.784295575503325e-11,7.705928488808938e-11,1.1490224064312262e-10
prek_1112,pre,grad,-4.698309696125214e-11,4.517398562852289e-11,9.215708258977502e-11
